12/01/2018 04:13,,,,,,,,,,,
Código NCM,Descrição NCM,Código do Atributo,Descrição do Atributo,Código da Especificação,Descrição da Especificação,Início de Vigência da Especificação,Fim de Vigência da Especificação,Número do Ato,Tipo do Ato,Ano do Ato,Órgão Emissor do Ato
29280090,OUTS.DER.ORG.DA HIDRAZINA E DA HIDROXILAM.,AA,CAS/DCB,0020,161050-58-4/Metoxifenozida,01/07/2012,-,001268,IN,2012,SRF
29280090,OUTS.DER.ORG.DA HIDRAZINA E DA HIDROXILAM.,AA,CAS/DCB,0021,112410-23-8/Tebufenozida,01/07/2012,-,001268,IN,2012,SRF
29280090,OUTS.DER.ORG.DA HIDRAZINA E DA HIDROXILAM.,AA,CAS/DCB,0022,141517-21-7/Trifloxistrobina,01/07/2012,-,001268,IN,2012,SRF
29280090,OUTS.DER.ORG.DA HIDRAZINA E DA HIDROXILAM.,AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
29302012,Cartap,AA,CAS/DCB,0002,015263-52-2/Cloridrato de cartape,01/07/2012,-,001268,IN,2012,SRF
29302012,Cartap,AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
29302029,OUTROS DITIOCARBAMATOS,AA,CAS/DCB,0002,000144-54-7/Metam,01/07/2012,-,001268,IN,2012,SRF
29302029,OUTROS DITIOCARBAMATOS,AA,CAS/DCB,0003,008018-01-7/Mancozebe,01/07/2012,-,001268,IN,2012,SRF
29302029,OUTROS DITIOCARBAMATOS,AA,CAS/DCB,0004,009006-42-2/Metiram,01/07/2012,-,001268,IN,2012,SRF
29302029,OUTROS DITIOCARBAMATOS,AA,CAS/DCB,0005,009016-72-2/Propinebe,01/07/2012,-,001268,IN,2012,SRF
29302029,OUTROS DITIOCARBAMATOS,AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
29309032,3-(Metiltio)propanal; Aldicarb,AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
29309039,"OUTROS TIOETERES,TIOESTERES,SAIS,DERIVADOS",AA,CAS/DCB,0007,083130-01-2/Alanicarbe,01/07/2012,-,001268,IN,2012,SRF
29309039,"OUTROS TIOETERES,TIOESTERES,SAIS,DERIVADOS",AA,CAS/DCB,0008,002032-65-7/Metiocarbe,01/07/2012,-,001268,IN,2012,SRF
29309039,"OUTROS TIOETERES,TIOESTERES,SAIS,DERIVADOS",AA,CAS/DCB,0009,022224-92-6/Fenamifós,01/07/2012,-,001268,IN,2012,SRF
29309039,"OUTROS TIOETERES,TIOESTERES,SAIS,DERIVADOS",AA,CAS/DCB,0010,025319-90-8/Fenotiol,01/07/2012,-,001268,IN,2012,SRF
29309039,"OUTROS TIOETERES,TIOESTERES,SAIS,DERIVADOS",AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
29309049,"OUTROS FOSFOROTIOATOS E SEUS DERIVADOS,SAIS",AA,CAS/DCB,0002,003383-96-8/Temefós,01/07/2012,-,001268,IN,2012,SRF
29309049,"OUTROS FOSFOROTIOATOS E SEUS DERIVADOS,SAIS",AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
29309059,"OUTROS FOSFORODITIOATOS,SAIS E DERIVADOS",AA,CAS/DCB,0002,095465-99-9/Cadusafós,01/07/2012,-,001268,IN,2012,SRF
29309059,"OUTROS FOSFORODITIOATOS,SAIS E DERIVADOS",AA,CAS/DCB,0003,013194-48-4/Etoprofós,01/07/2012,-,001268,IN,2012,SRF
29309059,"OUTROS FOSFORODITIOATOS,SAIS E DERIVADOS",AA,CAS/DCB,0004,002597-03-7/Fentoato,01/07/2012,-,001268,IN,2012,SRF
29309059,"OUTROS FOSFORODITIOATOS,SAIS E DERIVADOS",AA,CAS/DCB,0005,034643-46-4/Protiofós,01/07/2012,-,001268,IN,2012,SRF
29309059,"OUTROS FOSFORODITIOATOS,SAIS E DERIVADOS",AA,CAS/DCB,0006,013071-79-9/Terbufós,01/07/2012,-,001268,IN,2012,SRF
29309059,"OUTROS FOSFORODITIOATOS,SAIS E DERIVADOS",AA,CAS/DCB,0007,017109-49-8/Edifenfós,01/07/2012,-,001268,IN,2012,SRF
29309059,"OUTROS FOSFORODITIOATOS,SAIS E DERIVADOS",AA,CAS/DCB,0008,00732-11-6/Fosmete,01/07/2012,-,001268,IN,2012,SRF
29309059,"OUTROS FOSFORODITIOATOS,SAIS E DERIVADOS",AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
29309099,OUTROS TIOCOMPOSTOS ORGANICOS,AA,CAS/DCB,0017,000133-07-3/Folpete,01/07/2012,-,001268,IN,2012,SRF
29309079,OUTRAS SULFONAS,AA,CAS/DCB,0003,104206-82-8/Mesotriona,01/07/2012,-,001268,IN,2012,SRF
29309079,OUTRAS SULFONAS,AA,CAS/DCB,0004,000116-29-0/Tetradifona,01/07/2012,-,001268,IN,2012,SRF
29309079,OUTRAS SULFONAS,AA,CAS/DCB,0005,272451-65-7/Flubendiamida,01/07/2012,-,001268,IN,2012,SRF
29309079,OUTRAS SULFONAS,AA,CAS/DCB,0006,335104-84-2/Tembotriona,01/07/2012,-,001268,IN,2012,SRF
29309079,OUTRAS SULFONAS,AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
29319032,GLIFOSATO E SEU SAL DE MONOISOPROPILAMINA,AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
29319032,GLIFOSATO E SEU SAL DE MONOISOPROPILAMINA,AA,CAS/DCB,0002,038641-94-0/Glifosato-sal de isopropilamina,01/07/2012,-,001268,IN,2012,SRF
29319079,OUTROS COMPOSTOS ORGANOFOSFORADOS,AA,CAS/DCB,0008,039600-42-5/Glifosato-sal de potássio,01/07/2012,-,001268,IN,2012,SRF
29319079,OUTROS COMPOSTOS ORGANOFOSFORADOS,AA,CAS/DCB,0009,114370-14-8/Glifosato-sal de amônio,01/07/2012,-,001268,IN,2012,SRF
29319079,OUTROS COMPOSTOS ORGANOFOSFORADOS,AA,CAS/DCB,0010,051276-47-2/Glufosinato,01/07/2012,-,001268,IN,2012,SRF
29319079,OUTROS COMPOSTOS ORGANOFOSFORADOS,AA,CAS/DCB,0011,081591-81-3/Sulfosato,01/07/2012,-,001268,IN,2012,SRF
29319079,OUTROS COMPOSTOS ORGANOFOSFORADOS,AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
29319049,OUTS.COMPOSTOS ORGANOMETÁLICOS DO ESTANHO,AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
29322000,LACTONAS,AA,CAS/DCB,0012,000077-06-5/Ácido Giberélico,01/07/2012,-,001268,IN,2012,SRF
29322000,LACTONAS,AA,CAS/DCB,0013,056073-10-0/Brodifacum,01/07/2012,-,001268,IN,2012,SRF
29322000,LACTONAS,AA,CAS/DCB,0014,028772-56-7/Bromadiolona,01/07/2012,-,001268,IN,2012,SRF
29322000,LACTONAS,AA,CAS/DCB,0015,000081-82-3/Cumacloro,01/07/2012,-,001268,IN,2012,SRF
29322000,LACTONAS,AA,CAS/DCB,0016,005836-29-3/Cumatetralil,01/07/2012,-,001268,IN,2012,SRF
29322000,LACTONAS,AA,CAS/DCB,0017,056073-07-5/Difenacuma,01/07/2012,-,001268,IN,2012,SRF
29322000,LACTONAS,AA,CAS/DCB,0018,148477-71-8/Espirodiclofeno,01/07/2012,-,001268,IN,2012,SRF
29322000,LACTONAS,AA,CAS/DCB,0019,283594-90-1/Espiromesifeno,01/07/2012,-,001268,IN,2012,SRF
29322000,LACTONAS,AA,CAS/DCB,0020,027355-22-2/Ftalida,01/07/2012,-,001268,IN,2012,SRF
29322000,LACTONAS,AA,CAS/DCB,0021,090035-08-8/Flocumafeno,01/07/2012,-,001268,IN,2012,SRF
29322000,LACTONAS,AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
29329999,OUTS.COMPS.HETEROC.D/HETEROATOMOS D/OXIGENIO,AA,CAS/DCB,0029,022781-23-3/Bendiocarbe,01/07/2012,-,001268,IN,2012,SRF
29329999,OUTS.COMPS.HETEROC.D/HETEROATOMOS D/OXIGENIO,AA,CAS/DCB,0030,082560-54-1/Benfuracarbe,01/07/2012,-,001268,IN,2012,SRF
29329999,OUTS.COMPS.HETEROC.D/HETEROATOMOS D/OXIGENIO,AA,CAS/DCB,0031,065907-30-4/Furatiocarbe,01/07/2012,-,001268,IN,2012,SRF
29329999,OUTS.COMPS.HETEROC.D/HETEROATOMOS D/OXIGENIO,AA,CAS/DCB,0032,011141-17-6/Azadiractina,01/07/2012,-,001268,IN,2012,SRF
29329999,OUTS.COMPS.HETEROC.D/HETEROATOMOS D/OXIGENIO,AA,CAS/DCB,0033,143807-66-3/Cromafenozida,01/07/2012,-,001268,IN,2012,SRF
29329999,OUTS.COMPS.HETEROC.D/HETEROATOMOS D/OXIGENIO,AA,CAS/DCB,0034,168316-95-8/Espinosade,01/07/2012,-,001268,IN,2012,SRF
29329999,OUTS.COMPS.HETEROC.D/HETEROATOMOS D/OXIGENIO,AA,CAS/DCB,0035,051596-11-3/Milbemectina,01/07/2012,-,001268,IN,2012,SRF
29329999,OUTS.COMPS.HETEROC.D/HETEROATOMOS D/OXIGENIO,AA,CAS/DCB,0036,162490-88-2/Sordidim,01/07/2012,-,001268,IN,2012,SRF
29329999,OUTS.COMPS.HETEROC.D/HETEROATOMOS D/OXIGENIO,AA,CAS/DCB,0037,149979-41-9/Tepraloxidim,01/07/2012,-,001268,IN,2012,SRF
29329999,OUTS.COMPS.HETEROC.D/HETEROATOMOS D/OXIGENIO,AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
29333919,"OUTS.COMP.QUE APRES.LIGADO AO CICLO,FUNC.AL",AA,CAS/DCB,0009,114420-56-3/Clodinafope,01/07/2012,-,001268,IN,2012,SRF
29333919,"OUTS.COMP.QUE APRES.LIGADO AO CICLO,FUNC.AL",AA,CAS/DCB,0010,105512-06-9/Clodinafope-Propargil,01/07/2012,-,001268,IN,2012,SRF
29333919,"OUTS.COMP.QUE APRES.LIGADO AO CICLO,FUNC.AL",AA,CAS/DCB,0011,083066-88-0/Fluasifope-P,01/07/2012,-,001268,IN,2012,SRF
29333919,"OUTS.COMP.QUE APRES.LIGADO AO CICLO,FUNC.AL",AA,CAS/DCB,0012,079241-46-6/Fluasifope-P-butílico,01/07/2012,-,001268,IN,2012,SRF
29333919,"OUTS.COMP.QUE APRES.LIGADO AO CICLO,FUNC.AL",AA,CAS/DCB,0013,095977-29-0/Haloxifope-P,01/07/2012,-,001268,IN,2012,SRF
29333919,"OUTS.COMP.QUE APRES.LIGADO AO CICLO,FUNC.AL",AA,CAS/DCB,0014,072619-32-0/Haloxifope-P-Metílico,01/07/2012,-,001268,IN,2012,SRF
29333919,"OUTS.COMP.QUE APRES.LIGADO AO CICLO,FUNC.AL",AA,CAS/DCB,0015,071422-67-8/Clorfluazurom,01/07/2012,-,001268,IN,2012,SRF
29333919,"OUTS.COMP.QUE APRES.LIGADO AO CICLO,FUNC.AL",AA,CAS/DCB,0016,083164-33-4/Diflufenicam,01/07/2012,-,001268,IN,2012,SRF
29333919,"OUTS.COMP.QUE APRES.LIGADO AO CICLO,FUNC.AL",AA,CAS/DCB,0017,069377-81-7/Fluroxipir,01/07/2012,-,001268,IN,2012,SRF
29333919,"OUTS.COMP.QUE APRES.LIGADO AO CICLO,FUNC.AL",AA,CAS/DCB,0018,081406-37-3/Fluroxipir-Meptílico,01/07/2012,-,001268,IN,2012,SRF
29333919,"OUTS.COMP.QUE APRES.LIGADO AO CICLO,FUNC.AL",AA,CAS/DCB,0020,158062-67-0/Flonicamida,01/07/2012,-,001268,IN,2012,SRF
29333919,"OUTS.COMP.QUE APRES.LIGADO AO CICLO,FUNC.AL",AA,CAS/DCB,0021,117428-22-5/Picoxistrobina,01/07/2012,-,001268,IN,2012,SRF
29333919,"OUTS.COMP.QUE APRES.LIGADO AO CICLO,FUNC.AL",AA,CAS/DCB,0022,239110-15-7/Fluopicolida,01/07/2012,-,001268,IN,2012,SRF
29333919,"OUTS.COMP.QUE APRES.LIGADO AO CICLO,FUNC.AL",AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
29333919,"OUTS.COMP.QUE APRES.LIGADO AO CICLO,FUNC.AL",AA,CAS/DCB,0019,059756-60-4/Fluridona,01/07/2012,-,001268,IN,2012,SRF
29335999,"OUTS.COMP.C/UM CICLO,PIRIM.PIPER.",AA,CAS/DCB,0026,023103-98-2/Pirimicarbe,01/07/2012,-,001268,IN,2012,SRF
29335999,"OUTS.COMP.C/UM CICLO,PIRIM.PIPER.",AA,CAS/DCB,0027,121552-61-2/Ciprodinil,01/07/2012,-,001268,IN,2012,SRF
29335999,"OUTS.COMP.C/UM CICLO,PIRIM.PIPER.",AA,CAS/DCB,0028,053112-28-0/Pirimetanil,01/07/2012,-,001268,IN,2012,SRF
29335999,"OUTS.COMP.C/UM CICLO,PIRIM.PIPER.",AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
29339919,Outros,AA,CAS/DCB,0012,000133-32-4/Ácido 4-indol-3-ilbutírico,01/07/2012,-,001268,IN,2012,SRF
29339919,Outros,AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
29339969,Outros,AA,CAS/DCB,0008,041083-11-8/Azociclotina,01/07/2012,-,001268,IN,2012,SRF
29339969,Outros,AA,CAS/DCB,0009,076674-21-0/Flutriafol,01/07/2012,-,001268,IN,2012,SRF
29339969,Outros,AA,CAS/DCB,0010,136426-54-5/Fluquinconazol,01/07/2012,-,001268,IN,2012,SRF
29339969,Outros,AA,CAS/DCB,0011,079983-71-4/Hexaconazol,01/07/2012,-,001268,IN,2012,SRF
29339969,Outros,AA,CAS/DCB,0012,086598-92-7/Imibenconazol,01/07/2012,-,001268,IN,2012,SRF
29339969,Outros,AA,CAS/DCB,0013,088671-89-0/Miclobutanil,01/07/2012,-,001268,IN,2012,SRF
29339969,Outros,AA,CAS/DCB,0014,125116-23-6/Metconazol,01/07/2012,-,001268,IN,2012,SRF
29339969,Outros,AA,CAS/DCB,0015,107534-96-3/Tebuconazol,01/07/2012,-,001268,IN,2012,SRF
29339969,Outros,AA,CAS/DCB,0016,131983-72-7/Triticonazol,01/07/2012,-,001268,IN,2012,SRF
29339969,Outros,AA,CAS/DCB,0017,112281-77-3/Tetraconazol,01/07/2012,-,001268,IN,2012,SRF
29339969,Outros,AA,CAS/DCB,0018,055179-31-2/Bitertanol,01/07/2012,-,001268,IN,2012,SRF
29339969,Outros,AA,CAS/DCB,0019,116255-48-2/Bromuconazol,01/07/2012,-,001268,IN,2012,SRF
29339969,Outros,AA,CAS/DCB,0020,076738-62-0/Paclobutrazol,01/07/2012,-,001268,IN,2012,SRF
29339969,Outros,AA,CAS/DCB,0021,129909-90-6/Amicarbazona,01/07/2012,-,001268,IN,2012,SRF
29339969,Outros,AA,CAS/DCB,0022,178928-70-6/Protioconazol,01/07/2012,-,001268,IN,2012,SRF
29339969,Outros,AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
29339996,Hidrazida maléica e seus sais,AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
29339999,Outros,AA,CAS/DCB,0043,111479-05-1/Propaquizafope,01/07/2012,-,001268,IN,2012,SRF
29339999,Outros,AA,CAS/DCB,0044,094051-08-8/Quizalofope-P,01/07/2012,-,001268,IN,2012,SRF
29339999,Outros,AA,CAS/DCB,0045,100646-51-3/Quizalofope-P-etílico,01/07/2012,-,001268,IN,2012,SRF
29339999,Outros,AA,CAS/DCB,0046,119738-06-6/Quizalofope-P-tefurílico,01/07/2012,-,001268,IN,2012,SRF
29339999,Outros,AA,CAS/DCB,0047,000119-12-0/Piridafentiona,01/07/2012,-,001268,IN,2012,SRF
29339999,Outros,AA,CAS/DCB,0048,002764-72-9/Diquate,01/07/2012,-,001268,IN,2012,SRF
29339999,Outros,AA,CAS/DCB,0049,000085-00-7/Dibrometo de diquate,01/07/2012,-,001268,IN,2012,SRF
29339999,Outros,AA,CAS/DCB,0050,188490-07-5/Flufenpir,01/07/2012,-,001268,IN,2012,SRF
29339999,Outros,AA,CAS/DCB,0051,188498-07-8/Flufenpir-Etílico,01/07/2012,-,001268,IN,2012,SRF
29339999,Outros,AA,CAS/DCB,0052,096489-71-3/Piridabem,01/07/2012,-,001268,IN,2012,SRF
29339999,Outros,AA,CAS/DCB,0053,057369-32-1/Piroquilona,01/07/2012,-,001268,IN,2012,SRF
29339999,Outros,AA,CAS/DCB,0054,074115-24-5/Clofentezina,01/07/2012,-,001268,IN,2012,SRF
29339999,Outros,AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
29299090,OUTS.COMPOSTOS DE OUTS.FUNCOES NITROGENADAS,AA,CAS/DCB,0002,000300-76-5/Nalede,01/07/2012,-,001268,IN,2012,SRF
29299090,OUTS.COMPOSTOS DE OUTS.FUNCOES NITROGENADAS,AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
29321990,"OUTS.COMP.HETEROC.C/CICLO FURANO,N/CONDENS.",AA,CAS/DCB,0003,010453-86-8/Resmetrina,01/07/2012,-,001268,IN,2012,SRF
29331990,OUTS.COMP.C/ESTRUT.D/UM CICLO PIRAZ.N/COND.,AA,CAS/DCB,0004,181587-01-9/Etiprole,01/07/2012,-,001268,IN,2012,SRF
29331990,OUTS.COMP.C/ESTRUT.D/UM CICLO PIRAZ.N/COND.,AA,CAS/DCB,0005,134098-61-6/Fenpiroximato,01/07/2012,-,001268,IN,2012,SRF
29331990,OUTS.COMP.C/ESTRUT.D/UM CICLO PIRAZ.N/COND.,AA,CAS/DCB,0006,120068-37-3/Fipronil,01/07/2012,-,001268,IN,2012,SRF
29331990,OUTS.COMP.C/ESTRUT.D/UM CICLO PIRAZ.N/COND.,AA,CAS/DCB,0007,175013-18-0/Piraclostrobina,01/07/2012,-,001268,IN,2012,SRF
29331990,OUTS.COMP.C/ESTRUT.D/UM CICLO PIRAZ.N/COND.,AA,CAS/DCB,0008,129630-17-7/Piraflufem,01/07/2012,-,001268,IN,2012,SRF
29331990,OUTS.COMP.C/ESTRUT.D/UM CICLO PIRAZ.N/COND.,AA,CAS/DCB,0009,129630-19-9/Piraflufem-etílico,01/07/2012,-,001268,IN,2012,SRF
29331990,OUTS.COMP.C/ESTRUT.D/UM CICLO PIRAZ.N/COND.,AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
29332929,OUTS.COMP.C/EST.UNIC.C/DER.CLORADOS D/BENZ.,AA,CAS/DCB,0012,035554-44-0/Imazalil,01/07/2012,-,001268,IN,2012,SRF
29332929,OUTS.COMP.C/EST.UNIC.C/DER.CLORADOS D/BENZ.,AA,CAS/DCB,0013,067747-09-5/Procloraz,01/07/2012,-,001268,IN,2012,SRF
29332929,OUTS.COMP.C/EST.UNIC.C/DER.CLORADOS D/BENZ.,AA,CAS/DCB,0014,099387-89-0/Triflumizol,01/07/2012,-,001268,IN,2012,SRF
29332929,OUTS.COMP.C/EST.UNIC.C/DER.CLORADOS D/BENZ.,AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
29332999,"OUTS.COMP.C/UM CICLO IMIDAZOL,N/CONDENSADO",AA,CAS/DCB,0029,161326-34-7/Fenamidona,01/07/2012,-,001268,IN,2012,SRF
29333929,"OUTS.COMPS.HETEROCS.C/CLORO,S/FLUOR NEM BROM.",AA,CAS/DCB,0013,150114-71-9/Aminopiralide,01/07/2012,-,001268,IN,2012,SRF
29333929,"OUTS.COMPS.HETEROCS.C/CLORO,S/FLUOR NEM BROM.",AA,CAS/DCB,0014,188425-85-6/Boscalida,01/07/2012,-,001268,IN,2012,SRF
29333929,"OUTS.COMPS.HETEROCS.C/CLORO,S/FLUOR NEM BROM.",AA,CAS/DCB,0015,138261-41-3/Imidacloprido,01/07/2012,-,001268,IN,2012,SRF
29333929,"OUTS.COMPS.HETEROCS.C/CLORO,S/FLUOR NEM BROM.",AA,CAS/DCB,0016,055335-06-3/Triclopir,01/07/2012,-,001268,IN,2012,SRF
29333929,"OUTS.COMPS.HETEROCS.C/CLORO,S/FLUOR NEM BROM.",AA,CAS/DCB,0017,064700-56-7/Triclopir-butotílico,01/07/2012,-,001268,IN,2012,SRF
29333929,"OUTS.COMPS.HETEROCS.C/CLORO,S/FLUOR NEM BROM.",AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
29333939,Outros,AA,CAS/DCB,0005,081334-34-1/Imazapir,01/07/2012,-,001268,IN,2012,SRF
29333939,Outros,AA,CAS/DCB,0006,114311-32-9/Imazamoxi,01/07/2012,-,001268,IN,2012,SRF
29333939,Outros,AA,CAS/DCB,0007,104098-48-8/Imazapique,01/07/2012,-,001268,IN,2012,SRF
29333939,Outros,AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
29333949,Outros,AA,CAS/DCB,0011,095737-68-1/Piriproxifem,01/07/2012,-,001268,IN,2012,SRF
29333989,OUTS. COMP. C/ESTRUT. C/CICLO PIRID.,AA,CAS/DCB,0010,015302-91-7/Mepiquate,01/07/2012,-,001268,IN,2012,SRF
29333989,OUTS. COMP. C/ESTRUT. C/CICLO PIRID.,AA,CAS/DCB,0011,024307-26-4/Cloreto de Mepiquate,01/07/2012,-,001268,IN,2012,SRF
29334919,Outros,AA,CAS/DCB,0005,084087-01-4/Quincloraque,01/07/2012,-,001268,IN,2012,SRF
29335919,"OUTS.COMPS.HETEROCS.,COM CICLO PIPERAZINA",AA,CAS/DCB,0045,026644-46-2/Triforina,01/07/2012,-,001268,IN,2012,SRF
29335929,"OUTS.COMPS.HETERS.CICLO PIRIDINA,HALG",AA,CAS/DCB,0002,060168-88-9/Fenarimol,01/07/2012,-,001268,IN,2012,SRF
29335929,"OUTS.COMPS.HETERS.CICLO PIRIDINA,HALG",AA,CAS/DCB,0003,067485-29-4/Hidrametilnona,01/07/2012,-,001268,IN,2012,SRF
29335929,"OUTS.COMPS.HETERS.CICLO PIRIDINA,HALG",AA,CAS/DCB,0004,123342-93-8/Piritiobaque,01/07/2012,-,001268,IN,2012,SRF
29335929,"OUTS.COMPS.HETERS.CICLO PIRIDINA,HALG",AA,CAS/DCB,0005,123343-16-8/Piritiobaque-Sódico,01/07/2012,-,001268,IN,2012,SRF
29335929,"OUTS.COMPS.HETERS.CICLO PIRIDINA,HALG",AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
29335939,"OUTS.COMP.HETER.CICLO PIRIMIDINA,ENX.S/HAL.",AA,CAS/DCB,0002,029232-93-7/Pirimifós-metílico,01/07/2012,-,001268,IN,2012,SRF
29335939,"OUTS.COMP.HETER.CICLO PIRIMIDINA,ENX.S/HAL.",AA,CAS/DCB,0003,096182-53-5/Tebupirinfós,01/07/2012,-,001268,IN,2012,SRF
29335949,OUTS. COMP. C/PIRIMIDINA S/HALOG. E ENX.,AA,CAS/DCB,0023,131860-33-8/Azoxistrobina,01/07/2012,-,001268,IN,2012,SRF
29335949,OUTS. COMP. C/PIRIMIDINA S/HALOG. E ENX.,AA,CAS/DCB,0024,125401-75-4/Bispiribaque,01/07/2012,-,001268,IN,2012,SRF
29335949,OUTS. COMP. C/PIRIMIDINA S/HALOG. E ENX.,AA,CAS/DCB,0025,125401-92-5/Bispiribaque-sódico,01/07/2012,-,001268,IN,2012,SRF
29336919,"OUTS.COMP.HETEROCICL.CICLO TRIAZINA, C/CLORO",AA,CAS/DCB,0002,005915-41-3/Terbutilazina,01/07/2012,-,001268,IN,2012,SRF
29336929,"OUTS.COMP.HETEROCICL.CICLO TRIAZINA, S/CLORO",AA,CAS/DCB,0002,123312-89-0/Pimetrozina,01/07/2012,-,001268,IN,2012,SRF
29336929,"OUTS.COMP.HETEROCICL.CICLO TRIAZINA, S/CLORO",AA,CAS/DCB,9999,Outros,01/07/2012,-,001268,IN,2012,SRF
29336999,"OUTS.COMP.HET. C/UM CICLO D/TRIAZINA,N/COND.",AA,CAS/DCB,0006,007287-19-6/Prometrina,01/07/2012,-,001268,IN,2012,SRF
29339959,Outros,AA,CAS/DCB,0007,001214-39-7/Benziladenina,01/07/2012,-,001268,IN,2012,SRF
29339959,Outros,AA,CAS/DCB,0008,010605-21-7/Carbendazim,01/07/2012,-,001268,IN,2012,SRF
29334990,Outros,AA,CAS/DCB,0032,010380-28-6/Oxina-Cobre,01/07/2012,-,001268,IN,2012,SRF
29333919,"OUTS.COMP.QUE APRES.LIGADO AO CICLO,FUNC.AL",AA,CAS/DCB,0023,500008-45-7/Clorantraniliprole,01/07/2012,-,001268,IN,2012,SRF
29280090,OUTS.DER.ORG.DA HIDRAZINA E DA HIDROXILAM.,AA,CAS/DCB,0023,000051-71-8/Fenelzina,01/07/2012,-,001268,IN,2012,SRF
29280090,OUTS.DER.ORG.DA HIDRAZINA E DA HIDROXILAM.,AA,CAS/DCB,0024,000055-52-7/Feniprazina,01/07/2012,-,001268,IN,2012,SRF
29280090,OUTS.DER.ORG.DA HIDRAZINA E DA HIDROXILAM.,AA,CAS/DCB,0025,003544-35-2/Iproclozida,01/07/2012,-,001268,IN,2012,SRF
29280090,OUTS.DER.ORG.DA HIDRAZINA E DA HIDROXILAM.,AA,CAS/DCB,0026,003362-45-6/Noxiptilina,01/07/2012,-,001268,IN,2012,SRF
29309099,OUTROS TIOCOMPOSTOS ORGANICOS,AA,CAS/DCB,0018,000486-17-9/Captodiamo,01/07/2012,-,001268,IN,2012,SRF
29332190,OUTROS HIDANTOINAS E SEUS DERIVADOS,AA,CAS/DCB,0003,093390-81-9/Fosfenitoína,01/07/2012,-,001268,IN,2012,SRF
29332999,"OUTS.COMP.C/UM CICLO IMIDAZOL,N/CONDENSADO",AA,CAS/DCB,0030,113775-47-6/Dexmedetomidina,01/07/2012,-,001268,IN,2012,SRF
29333919,"OUTS.COMP.QUE APRES.LIGADO AO CICLO,FUNC.AL",AA,CAS/DCB,0024,010457-90-6/Bromperidol,01/07/2012,-,001268,IN,2012,SRF
29333929,"OUTS.COMPS.HETEROCS.C/CLORO,S/FLUOR NEM BROM.",AA,CAS/DCB,0018,000051-12-7/Nialamida,01/07/2012,-,001268,IN,2012,SRF
29333989,OUTS. COMP. C/ESTRUT. C/CICLO PIRID.,AA,CAS/DCB,0012,001050-79-9/Moperona,01/07/2012,-,001268,IN,2012,SRF
29333999,OUTS.COMP.C/ESTRUT.C/UM CICLO D/PIRID.N/CON,AA,CAS/DCB,0096,198904-31-3/Atazanavir,01/07/2012,-,001268,IN,2012,SRF
29333999,OUTS.COMP.C/ESTRUT.C/UM CICLO D/PIRID.N/CON,AA,CAS/DCB,0097,000115-46-8/Azaciclonol,01/07/2012,-,001268,IN,2012,SRF
29333999,OUTS.COMP.C/ESTRUT.C/UM CICLO D/PIRID.N/CON,AA,CAS/DCB,0098,021888-98-2/Dexetimida,01/07/2012,-,001268,IN,2012,SRF
29333999,OUTS.COMP.C/ESTRUT.C/UM CICLO D/PIRID.N/CON,AA,CAS/DCB,0099,024558-01-8/Levofacetoperano,01/07/2012,-,001268,IN,2012,SRF
29333999,OUTS.COMP.C/ESTRUT.C/UM CICLO D/PIRID.N/CON,AA,CAS/DCB,0100,001893-33-0/Pipamperona,01/07/2012,-,001268,IN,2012,SRF
29333999,OUTS.COMP.C/ESTRUT.C/UM CICLO D/PIRID.N/CON,AA,CAS/DCB,0101,168273-06-1/Rimonabanto,01/07/2012,-,001268,IN,2012,SRF
